Hours Studied,Previous Scores,Sleep Hours,Sample Question Papers Practiced,Performance Index
3,73,8,1,54.0
6,96,6,3,82.0
7,43,4,3,31.0
9,70,8,5,67.0
2,77,9,3,58.0
8,42,8,4,36.0
7,74,7,4,66.0
4,58,4,7,39.0
2,82,5,3,61.0
8,68,4,5,64.0
5,49,6,6,31.0
6,51,4,7,39.0
7,85,8,8,78.0
1,69,8,9,43.0
8,69,5,7,62.0
4,99,5,3,80.0
9,57,5,3,51.0
1,63,9,9,40.0
2,71,6,4,48.0
6,48,9,2,38.0
1,86,9,1,61.0
4,63,9,1,42.0
8,65,4,8,57.0
5,42,7,7,26.0
9,62,4,5,58.0
6,50,5,8,40.0
1,49,6,4,26.0
6,89,9,9,78.0
6,75,4,0,62.0
6,99,8,7,90.0
8,52,9,2,50.0
6,68,4,8,57.0
5,77,8,0,62.0
2,98,4,2,74.0
4,92,4,0,74.0
5,52,9,0,40.0
4,96,4,5,81.0
2,65,5,3,45.0
7,59,8,9,50.0
2,44,6,3,17.0
1,59,7,4,31.0
5,53,9,2,40.0
1,84,8,1,61.0
1,53,5,9,26.0
1,47,8,7,20.0
6,87,6,6,73.0
9,52,9,9,55.0
1,63,8,3,37.0
5,54,5,1,35.0
9,90,9,8,90.0
9,40,5,7,36.0
1,61,9,3,38.0
8,73,7,4,65.0
1,89,6,9,66.0
8,90,7,5,88.0
1,79,4,3,53.0
5,42,5,1,27.0
8,94,7,4,90.0
6,65,5,0,50.0
9,53,9,6,49.0
1,97,5,8,71.0
9,80,4,2,72.0
1,47,5,5,21.0
3,88,9,8,73.0
1,94,9,3,68.0
3,94,7,5,74.0
2,95,6,2,72.0
2,55,8,8,38.0
9,81,7,6,78.0
8,60,4,6,55.0
1,49,8,3,24.0
4,96,5,5,72.0
1,64,7,7,38.0
1,95,8,5,73.0
4,77,7,5,60.0
2,61,5,3,38.0
3,88,9,7,74.0
9,87,7,9,86.0
2,86,4,7,62.0
4,93,8,8,80.0
1,85,8,5,62.0
2,43,8,1,22.0
5,43,7,3,28.0
1,69,5,3,41.0
7,41,7,7,34.0
4,68,7,4,52.0
6,82,9,3,71.0
8,75,8,7,68.0
6,60,5,2,47.0
2,99,6,1,73.0
1,60,5,3,33.0
8,87,7,0,83.0
8,60,4,0,48.0
9,43,5,4,39.0
6,40,8,0,29.0
1,65,4,3,36.0
9,95,6,7,94.0
3,90,6,7,73.0
6,41,4,1,28.0
9,48,6,2,49.0
3,94,4,2,73.0
5,96,7,0,83.0
5,84,4,2,73.0
7,57,7,7,50.0
4,87,8,5,74.0
4,87,8,4,71.0
7,96,6,9,92.0
9,81,9,8,78.0
4,80,9,6,64.0
4,50,4,5,37.0
6,64,7,4,49.0
6,65,8,4,53.0
7,97,8,9,95.0
1,75,8,8,50.0
3,81,6,9,62.0
9,74,8,5,74.0
6,77,9,3,70.0
6,42,5,3,29.0
5,98,6,3,81.0
3,80,4,5,58.0
5,74,5,0,57.0
1,89,6,8,61.0
3,79,6,1,56.0
4,61,7,1,44.0
5,47,5,4,30.0
9,54,5,3,53.0
4,84,9,2,67.0
3,46,5,4,21.0
1,58,8,6,35.0
6,79,9,9,77.0
7,81,8,1,72.0
8,56,9,5,52.0
1,40,4,3,15.0
4,84,9,1,67.0
5,68,4,0,55.0
2,97,9,7,73.0
1,52,4,4,25.0
8,95,8,9,90.0
6,87,9,1,74.0
5,68,7,7,53.0
9,80,9,2,79.0
2,81,4,6,59.0
8,45,6,1,40.0
9,44,8,6,39.0
1,73,7,3,49.0
7,50,6,9,41.0
8,48,6,0,39.0
3,77,8,4,57.0
4,79,9,3,66.0
3,80,5,7,59.0
7,48,7,0,40.0
9,47,9,1,47.0
3,83,8,4,65.0
6,97,5,9,86.0
8,79,8,9,75.0
6,42,8,1,30.0
2,52,6,0,26.0
7,58,9,5,49.0
2,73,8,9,52.0
2,71,9,3,47.0
2,88,5,4,64.0
1,55,6,2,28.0
1,75,5,9,48.0
7,57,5,5,47.0
5,53,6,3,37.0
3,69,9,5,54.0
1,41,5,4,18.0
6,52,4,1,37.0
1,66,9,3,41.0
9,98,8,1,96.0
2,92,6,4,69.0
1,91,6,2,64.0
7,56,9,5,48.0
6,70,4,4,59.0
6,54,4,1,39.0
5,96,4,9,80.0
4,59,4,7,38.0
4,44,7,5,26.0
3,46,6,8,27.0
8,57,5,2,50.0
7,95,6,3,89.0
9,50,6,7,45.0
1,71,6,6,42.0
7,89,4,7,80.0
4,66,4,8,48.0
7,65,7,7,59.0
1,76,9,7,53.0
5,84,6,5,72.0
3,67,8,1,46.0
5,89,9,6,75.0
4,41,7,3,25.0
2,59,4,2,36.0
4,43,6,3,24.0
3,52,4,3,31.0
1,63,9,2,39.0
8,87,5,8,81.0
5,77,4,2,63.0
4,97,4,1,81.0
5,79,7,0,63.0
4,87,5,0,69.0
3,84,9,4,66.0
5,94,8,4,80.0
4,68,8,8,52.0
1,97,8,3,68.0
3,75,6,4,57.0
8,41,8,5,37.0
7,80,6,9,68.0
2,57,9,6,35.0
1,88,9,8,65.0
3,47,4,5,28.0
5,97,8,0,82.0
1,54,7,7,29.0
3,80,9,1,62.0
3,56,5,8,35.0
5,62,5,6,51.0
3,41,9,6,22.0
9,45,4,9,42.0
1,68,5,9,45.0
4,66,5,4,48.0
4,76,4,7,61.0
1,88,4,9,59.0
2,73,4,0,50.0
1,57,7,2,33.0
6,81,4,8,65.0
3,49,4,0,26.0
7,77,4,7,69.0
5,98,9,5,87.0
9,83,8,9,85.0
7,56,9,4,46.0
4,98,8,5,82.0
5,52,7,4,36.0
5,91,7,8,77.0
5,99,5,1,85.0
9,87,9,9,85.0
3,81,8,5,62.0
6,66,7,3,54.0
8,92,7,2,89.0
9,41,9,4,35.0
7,73,5,1,65.0
3,70,4,2,52.0
1,62,6,6,37.0
4,46,5,0,27.0
6,77,6,1,60.0
3,72,5,2,52.0
1,51,5,9,28.0
6,84,4,6,72.0
1,51,7,3,23.0
9,58,8,7,59.0
1,48,5,7,20.0
6,49,4,0,38.0
1,56,6,4,31.0
7,89,9,0,81.0
3,79,9,6,66.0
6,78,7,3,68.0
7,80,9,7,75.0
1,49,5,7,24.0
1,51,6,8,26.0
5,54,5,5,39.0
6,70,9,6,61.0
9,54,8,6,52.0
1,67,9,4,38.0
4,43,8,6,25.0
8,75,9,8,73.0
9,94,7,3,93.0
3,40,6,1,16.0
2,97,8,7,75.0
4,83,4,6,64.0
2,96,7,5,77.0
1,73,5,6,44.0
3,86,9,2,66.0
7,56,6,5,48.0
1,78,6,9,50.0
2,77,9,6,56.0
1,83,4,6,55.0
8,90,8,4,83.0
5,72,9,2,58.0
8,99,6,1,93.0
3,60,4,6,38.0
7,65,4,3,55.0
8,85,5,1,80.0
6,75,4,7,64.0
7,44,7,1,37.0
2,72,6,5,49.0
8,40,7,3,33.0
5,92,4,8,78.0
7,45,4,4,31.0
1,76,7,3,53.0
5,41,5,7,25.0
1,96,4,2,69.0
8,92,7,8,89.0
4,98,7,7,80.0
4,98,6,7,80.0
2,44,5,9,22.0
5,65,8,4,52.0
1,80,7,0,59.0
9,90,6,9,88.0
5,92,8,8,81.0
6,86,6,1,79.0
2,52,6,0,28.0
1,51,9,5,28.0
4,44,5,0,19.0
7,41,4,9,31.0
6,98,5,9,87.0
1,43,8,9,17.0
1,98,9,6,75.0
8,66,5,6,61.0
4,89,4,0,72.0
5,92,5,9,78.0
7,49,5,4,36.0
8,52,5,2,45.0
7,83,7,1,74.0
2,41,7,4,17.0
4,65,5,4,47.0
1,54,4,1,25.0
9,85,4,5,81.0
3,96,4,6,74.0
3,49,4,0,30.0
9,61,9,2,59.0
3,79,9,3,60.0
8,64,6,1,58.0
2,54,5,9,28.0
3,52,5,4,33.0
2,47,6,3,30.0
1,60,4,1,31.0
2,60,8,0,36.0
8,61,8,7,56.0
9,85,6,1,82.0
2,72,8,3,50.0
7,84,7,9,76.0
5,66,5,4,52.0
3,79,8,1,60.0
9,89,9,9,91.0
6,61,9,8,52.0
1,69,7,1,43.0
5,48,5,5,32.0
7,84,7,6,77.0
4,74,5,5,55.0
8,57,5,3,52.0
5,81,8,0,68.0
9,44,9,1,41.0
9,66,6,9,63.0
9,96,8,9,99.0
1,45,4,5,17.0
2,71,7,7,47.0
3,47,4,2,24.0
4,95,5,6,80.0
9,78,8,8,79.0
6,60,4,3,49.0
1,57,4,6,27.0
9,53,9,6,51.0
6,54,4,9,41.0
4,81,9,8,67.0
4,65,9,2,48.0
3,92,5,0,72.0
7,83,9,7,75.0
3,71,5,3,48.0
2,78,9,1,58.0
8,67,9,4,62.0
4,99,5,3,83.0
8,78,4,0,68.0
1,82,7,6,55.0
5,71,8,3,55.0
9,52,8,7,49.0
1,54,5,8,27.0
4,57,4,7,38.0
6,78,7,0,66.0
8,45,6,7,37.0
3,94,5,4,72.0
5,50,6,0,34.0
7,71,8,8,68.0
1,79,8,8,56.0
7,59,7,6,52.0
8,72,7,6,67.0
8,79,6,0,69.0
9,47,8,8,45.0
6,90,7,0,76.0
6,74,7,6,65.0
2,44,8,8,26.0
3,74,8,8,54.0
4,86,4,4,68.0
4,53,9,5,34.0
8,60,7,1,56.0
1,86,6,1,63.0
4,63,5,9,47.0
4,56,5,8,40.0
1,57,8,0,31.0
3,73,9,9,56.0
5,51,6,4,36.0
6,55,4,6,41.0
9,43,7,9,43.0
9,64,4,5,61.0
9,73,6,5,69.0
1,67,4,5,44.0
9,85,8,7,82.0
8,50,5,6,48.0
2,52,8,4,27.0
1,70,7,9,45.0
1,99,8,1,75.0
6,64,6,9,54.0
9,78,6,5,76.0
7,49,7,9,44.0
5,63,7,4,50.0
2,40,5,3,17.0
1,92,4,9,66.0
2,64,5,4,42.0
1,67,8,8,42.0
3,75,4,1,56.0
6,57,7,5,48.0
8,45,6,8,40.0
3,41,8,9,24.0
9,42,5,4,38.0
5,85,9,5,73.0
7,47,9,9,40.0
8,70,7,3,62.0
3,87,4,4,65.0
2,58,9,7,37.0
2,89,4,0,68.0
5,45,6,0,30.0
1,53,7,9,31.0
2,42,7,3,15.0
9,87,8,9,89.0
7,40,8,2,33.0
6,83,4,4,72.0
9,69,9,9,64.0
7,85,9,7,78.0
5,58,5,0,40.0
9,93,4,4,91.0
6,58,9,4,49.0
6,48,8,1,38.0
4,46,8,4,28.0
1,85,8,7,62.0
5,76,4,9,62.0
9,89,7,6,89.0
8,80,5,1,74.0
8,92,5,5,85.0
5,46,8,9,33.0
9,48,6,0,41.0
3,43,4,9,24.0
3,64,9,9,47.0
1,88,9,2,65.0
9,51,7,5,50.0
6,45,8,8,35.0
2,57,6,0,30.0
8,79,8,5,76.0
9,60,6,1,55.0
9,54,5,8,49.0
2,42,6,1,19.0
2,41,5,2,15.0
7,95,5,1,86.0
4,94,4,3,77.0
1,80,6,3,55.0
8,79,7,9,77.0
2,98,7,0,74.0
3,43,6,7,23.0
5,71,4,4,56.0
3,41,7,7,18.0
7,85,8,5,76.0
7,68,7,1,57.0
2,41,4,6,13.0
7,73,5,9,64.0
6,66,5,8,54.0
9,99,5,6,97.0
9,93,4,4,89.0
2,78,5,3,53.0
7,83,5,7,74.0
5,77,4,5,61.0
6,57,8,4,41.0
1,75,7,6,48.0
7,58,4,2,48.0
6,66,4,8,54.0
4,84,6,3,67.0
1,59,5,3,34.0
9,60,9,7,60.0
4,62,8,5,46.0
2,69,9,0,45.0
8,64,6,1,56.0
2,70,8,8,49.0
5,66,5,5,49.0
6,73,9,6,65.0
8,47,5,8,39.0
1,58,5,2,33.0
1,80,7,4,55.0
4,65,8,4,50.0
5,67,8,9,52.0
9,43,6,6,43.0
7,70,4,1,58.0
7,55,5,3,45.0
8,90,5,3,81.0
5,49,9,7,36.0
5,77,6,9,64.0
1,87,8,2,57.0
9,49,7,1,46.0
6,84,8,8,76.0
9,48,7,3,43.0
3,78,7,8,58.0
5,75,8,5,61.0
2,90,9,0,72.0
5,97,5,2,82.0
8,75,7,6,69.0
2,58,9,8,35.0
8,99,6,7,91.0
4,58,6,4,40.0
1,51,7,7,26.0
5,52,5,1,34.0
1,64,7,2,35.0
7,75,6,7,67.0
8,64,6,8,60.0
3,67,8,9,48.0
3,81,5,7,62.0
7,92,8,3,84.0
4,78,9,5,67.0
3,69,9,4,50.0
8,44,9,3,42.0
3,56,4,8,37.0
7,57,9,9,50.0
2,82,7,2,61.0
1,86,8,0,61.0
6,60,9,6,48.0
8,61,5,9,56.0
1,78,9,7,54.0
9,89,7,2,86.0
3,97,7,2,77.0
3,96,7,5,77.0
4,45,7,1,25.0
1,89,7,5,67.0
9,55,5,4,51.0
3,41,4,6,20.0
4,90,6,8,74.0
1,40,4,8,12.0
4,96,6,0,78.0
1,69,8,6,48.0
5,97,7,2,79.0
5,82,8,3,66.0
7,91,8,1,82.0
8,76,6,0,67.0
4,87,5,9,75.0
7,62,7,2,52.0
4,40,9,9,25.0
3,58,8,8,39.0
6,85,4,0,66.0
4,42,7,2,24.0
3,41,5,4,17.0
9,95,7,2,93.0
5,76,9,3,62.0
7,56,9,3,47.0
6,67,8,0,55.0
5,57,4,5,41.0
7,72,8,6,67.0
6,54,5,6,43.0
2,61,6,5,42.0
3,80,9,6,64.0
2,66,4,2,42.0
3,94,9,4,77.0
1,76,5,6,52.0
8,71,5,9,62.0
6,99,9,4,90.0
2,84,8,9,60.0
8,58,9,1,49.0
6,67,8,5,54.0
7,67,9,6,61.0
1,95,8,1,67.0
7,49,6,9,42.0
3,59,7,7,43.0
8,64,7,4,58.0
6,60,8,7,50.0
4,53,8,2,34.0
8,61,6,1,51.0
9,92,7,6,89.0
2,65,6,4,41.0
6,83,5,4,70.0
5,50,9,7,35.0
5,94,7,8,79.0
3,46,8,7,26.0
8,56,4,9,46.0
8,57,5,1,51.0
5,46,9,9,30.0
8,95,4,6,88.0
8,59,6,4,55.0
3,77,9,6,60.0
2,50,6,2,26.0
9,83,6,3,85.0
2,97,8,6,76.0
9,55,6,1,53.0
4,90,4,1,70.0
2,94,5,0,64.0
1,66,8,0,41.0
4,90,5,0,73.0
9,50,6,5,47.0
9,55,7,4,49.0
4,62,9,9,53.0
9,99,8,7,95.0
6,98,6,4,87.0
1,51,8,0,26.0
6,98,7,7,89.0
9,79,4,5,73.0
2,42,4,7,19.0
6,41,9,1,33.0
2,99,4,9,75.0
4,77,7,7,59.0
8,87,5,5,79.0
7,91,7,0,82.0
9,63,7,0,58.0
7,68,6,9,61.0
1,86,4,4,59.0
2,85,8,6,63.0
6,73,9,3,60.0
7,59,5,9,55.0
3,57,8,4,38.0
9,53,6,9,49.0
7,57,6,2,48.0
6,41,5,1,24.0
6,40,8,1,27.0
1,59,5,4,34.0
5,73,5,3,59.0
3,80,4,1,60.0
7,80,8,4,75.0
3,87,4,9,67.0
5,50,4,8,36.0
7,66,9,7,60.0
3,62,4,8,43.0
2,77,7,8,52.0
6,83,6,7,73.0
8,42,6,8,36.0
4,51,7,3,37.0
9,69,5,7,66.0
8,70,8,1,64.0
7,62,8,8,54.0
7,40,8,8,31.0
3,80,4,2,59.0
6,59,8,5,49.0
5,93,8,6,80.0
1,45,8,2,19.0
3,50,6,4,27.0
1,74,7,0,51.0
4,43,9,2,25.0
3,68,5,7,48.0
4,98,7,2,82.0
9,49,8,7,47.0
3,90,5,8,70.0
6,68,5,5,57.0
6,77,7,6,69.0
7,40,7,5,32.0
9,79,7,7,78.0
7,47,9,6,41.0
1,96,7,9,72.0
8,77,9,0,71.0
5,56,4,2,44.0
9,58,6,2,57.0
5,72,9,2,57.0
5,54,6,3,41.0
2,84,8,0,62.0
3,70,4,1,48.0
9,60,5,4,59.0
7,42,7,5,34.0
1,41,8,8,17.0
3,74,5,1,54.0
2,80,6,8,55.0
1,98,5,6,73.0
9,55,7,8,50.0
8,95,7,3,91.0
5,84,9,6,73.0
2,90,9,0,70.0
1,98,6,7,74.0
7,89,7,6,86.0
2,60,4,6,34.0
1,51,8,1,25.0
2,67,6,9,47.0
7,51,6,8,45.0
7,72,5,7,62.0
6,59,6,0,49.0
5,79,8,0,62.0
3,88,4,4,65.0
3,60,5,1,40.0
9,99,8,0,97.0
4,91,9,9,79.0
9,93,6,7,93.0
4,78,7,3,60.0
2,80,9,1,61.0
4,88,7,4,73.0
6,98,8,5,89.0
6,81,4,7,71.0
5,75,7,6,61.0
1,61,8,6,39.0
3,65,5,0,44.0
5,46,6,2,32.0
6,46,4,2,35.0
1,47,4,6,20.0
9,65,5,1,62.0
3,63,4,9,42.0
3,63,8,6,43.0
2,79,4,8,56.0
8,87,4,0,79.0
3,51,4,1,30.0
6,86,8,5,73.0
2,47,9,1,25.0
7,93,6,1,84.0
4,48,7,4,27.0
9,42,9,6,41.0
9,93,4,3,92.0
7,60,5,5,53.0
8,70,5,2,63.0
3,87,8,3,67.0
5,86,6,3,74.0
2,63,4,3,37.0
7,43,8,0,33.0
8,59,7,3,58.0
9,55,6,3,55.0
7,49,6,5,40.0
8,82,8,8,79.0
9,65,9,9,68.0
6,68,5,5,57.0
2,44,9,5,20.0
2,50,6,6,28.0
4,68,5,6,50.0
9,84,6,0,80.0
7,54,6,7,44.0
2,45,6,0,19.0
8,87,7,8,81.0
7,54,5,3,46.0
9,82,7,8,83.0
8,59,5,7,58.0
3,73,7,8,53.0
1,99,7,5,73.0
2,99,7,8,79.0
2,41,8,3,15.0
4,83,7,2,62.0
6,55,9,2,46.0
4,58,9,7,41.0
9,73,6,1,68.0
4,88,4,5,72.0
6,53,7,8,43.0
6,63,4,8,51.0
1,67,4,7,38.0
8,87,6,7,80.0
3,71,4,0,48.0
6,76,4,6,63.0
3,49,9,0,31.0
2,88,4,8,66.0
5,84,5,2,69.0
1,87,7,0,62.0
9,48,7,7,49.0
7,63,4,6,54.0
3,75,6,1,57.0
4,95,5,6,77.0
6,68,6,4,56.0
3,99,6,6,79.0
7,68,4,9,60.0
6,97,8,6,88.0
9,87,4,1,83.0
5,62,9,1,43.0
4,66,8,6,48.0
3,70,5,2,50.0
1,82,8,3,61.0
3,46,4,6,24.0
3,88,4,1,71.0
7,93,6,1,81.0
7,84,4,8,76.0
1,43,9,0,17.0
3,53,4,2,30.0
8,81,7,9,78.0
9,81,7,3,78.0
7,49,6,4,37.0
7,98,8,2,86.0
8,83,8,8,77.0
6,73,7,4,63.0
3,65,9,6,46.0
1,62,5,6,38.0
7,48,9,8,41.0
1,76,7,1,51.0
1,47,9,2,24.0
9,92,5,3,88.0
7,53,8,7,50.0
4,46,7,0,30.0
6,46,4,8,32.0
1,48,5,4,18.0
7,42,5,3,29.0
6,53,5,7,41.0
4,56,8,8,37.0
7,89,9,2,85.0
3,83,6,3,67.0
1,61,4,0,30.0
4,85,7,2,69.0
3,65,9,9,43.0
1,97,5,4,72.0
2,67,8,7,47.0
5,84,5,0,69.0
8,53,9,0,48.0
1,48,7,2,20.0
4,90,4,8,73.0
4,65,5,8,49.0
5,41,8,0,26.0
7,50,8,3,44.0
8,56,6,7,49.0
6,73,8,1,61.0
1,58,6,3,28.0
7,78,4,6,74.0
3,57,7,6,33.0
6,52,6,4,42.0
8,44,5,6,39.0
7,89,9,5,82.0
6,62,5,1,48.0
9,97,7,8,95.0
9,95,8,4,92.0
1,63,9,1,36.0
1,68,5,5,37.0
1,87,9,9,65.0
8,86,6,4,82.0
7,47,7,1,37.0
3,65,5,9,45.0
2,54,8,9,34.0
4,96,9,6,78.0
3,40,8,9,18.0
7,67,9,1,59.0
8,88,5,6,82.0
6,86,7,5,75.0
3,85,4,3,65.0
6,53,5,3,40.0
2,81,8,5,60.0
7,73,4,8,67.0
7,98,7,9,95.0
4,70,8,5,56.0
8,45,7,5,35.0
4,88,9,0,73.0
7,44,5,4,37.0
4,70,7,0,53.0
5,76,8,8,62.0
7,54,5,9,44.0
3,54,8,3,36.0
5,91,8,1,76.0
3,82,4,8,60.0
5,44,6,5,28.0
3,67,7,9,48.0
7,72,7,2,62.0
1,50,4,1,19.0
9,82,9,5,80.0
9,45,7,9,46.0
5,62,4,5,47.0
9,79,7,8,79.0
6,41,7,4,27.0
5,54,8,8,43.0
3,62,4,4,43.0
8,61,9,1,56.0
4,48,7,0,27.0
3,86,9,8,70.0
6,79,6,9,70.0
8,69,4,6,61.0
9,55,4,2,53.0
6,98,4,5,87.0
5,85,8,9,68.0
2,86,4,3,61.0
2,91,8,8,70.0
9,69,6,1,65.0
2,84,5,3,61.0
2,48,8,0,27.0
3,40,7,6,22.0
3,98,4,3,81.0
4,77,5,4,60.0
7,47,8,0,41.0
9,98,9,1,98.0
2,98,9,3,79.0
4,91,7,1,77.0
9,57,5,0,51.0
2,66,6,9,43.0
1,57,8,0,27.0
8,71,9,5,69.0
9,97,9,1,98.0
7,88,8,2,80.0
8,71,9,4,68.0
4,92,6,2,76.0
4,87,9,5,72.0
2,84,8,6,64.0
8,93,4,9,87.0
2,75,9,5,53.0
9,75,8,1,71.0
4,60,4,8,40.0
1,85,9,1,58.0
4,71,9,5,55.0
3,70,8,8,50.0
6,76,7,8,64.0
7,55,7,1,44.0
8,85,5,8,79.0
2,85,7,7,65.0
6,53,6,6,37.0
6,96,5,7,85.0
5,63,7,9,48.0
7,64,4,7,55.0
3,85,8,0,64.0
4,90,7,8,74.0
9,74,4,5,67.0
4,56,5,0,38.0
3,85,8,0,65.0
2,81,7,6,60.0
5,84,5,9,72.0
4,93,7,1,73.0
8,43,5,5,34.0
7,50,7,4,45.0
6,86,4,4,75.0
2,54,6,9,28.0
3,69,4,5,48.0
9,63,8,7,64.0
9,41,7,4,42.0
5,82,6,7,72.0
3,73,6,4,52.0
2,62,8,9,40.0
8,70,8,5,61.0
6,76,6,7,66.0
7,52,8,1,43.0
1,72,8,6,49.0
1,46,7,2,16.0
2,71,4,8,46.0
3,46,9,9,28.0
1,81,5,6,57.0
5,77,6,2,62.0
3,91,5,7,76.0
1,83,6,9,56.0
8,52,6,1,44.0
6,63,4,9,49.0
9,67,6,7,64.0
3,71,6,6,52.0
9,82,4,4,79.0
9,57,8,3,52.0
1,73,9,9,52.0
3,87,5,9,71.0
6,73,6,0,59.0
8,90,4,3,90.0
4,77,6,5,58.0
5,40,4,5,25.0
9,82,5,1,78.0
6,89,7,8,77.0
7,81,8,0,73.0
7,70,7,3,61.0
4,89,4,3,71.0
4,99,6,1,82.0
4,40,8,7,25.0
5,90,5,1,76.0
5,55,9,1,39.0
8,97,8,1,91.0
9,78,6,0,73.0
2,54,7,4,34.0
7,72,4,3,64.0
1,62,7,1,36.0
1,92,8,0,67.0
4,80,9,0,63.0
7,73,6,1,64.0
2,56,4,0,29.0
2,64,6,8,41.0
1,95,6,1,70.0
2,81,9,2,57.0
7,45,8,8,36.0
9,70,7,4,67.0
6,44,6,7,29.0
2,79,6,6,58.0
9,79,6,5,77.0
7,69,4,1,60.0
1,44,6,3,16.0
9,51,6,8,50.0
2,46,8,6,25.0
4,84,6,2,68.0
9,52,9,5,52.0
4,88,9,7,72.0
3,43,6,7,21.0
1,89,9,7,63.0
7,81,8,7,74.0
6,42,4,9,24.0
4,51,9,5,33.0
6,40,9,9,29.0
6,66,7,2,53.0
4,82,8,8,68.0
6,89,9,2,75.0
8,52,4,3,41.0
3,56,7,9,34.0
4,47,6,0,29.0
1,71,8,1,44.0
4,59,9,5,42.0
9,90,6,0,90.0
8,56,8,8,52.0
4,73,7,7,55.0
7,74,9,1,63.0
3,74,4,1,56.0
9,77,8,7,76.0
4,81,4,7,62.0
2,63,6,0,39.0
5,93,6,4,78.0
2,57,7,1,35.0
6,89,7,0,74.0
1,85,5,2,58.0
6,87,5,2,72.0
4,78,7,9,62.0
3,72,9,8,52.0
2,88,6,9,65.0
7,62,4,0,50.0
9,64,7,1,61.0
3,76,9,8,57.0
6,66,4,4,51.0
9,40,5,8,37.0
2,60,4,5,40.0
7,98,7,9,91.0
5,88,6,9,77.0
5,49,7,2,31.0
7,70,8,7,61.0
9,83,9,8,85.0
4,64,9,1,47.0
9,59,9,8,57.0
9,96,8,3,95.0
4,41,8,7,23.0
3,94,6,4,74.0
2,87,9,5,67.0
9,54,7,3,52.0
2,67,8,4,50.0
6,52,7,0,38.0
5,89,5,2,76.0
5,99,9,3,88.0
4,91,8,0,73.0
6,93,8,2,81.0
5,53,6,3,41.0
4,89,7,8,72.0
9,41,6,2,39.0
6,73,6,2,62.0
3,74,7,3,54.0
6,76,5,8,68.0
1,64,7,8,40.0
5,87,5,0,72.0
6,93,6,7,83.0
8,54,5,9,49.0
9,51,9,0,47.0
3,48,5,1,27.0
2,97,5,9,76.0
4,70,8,4,55.0
8,53,8,5,49.0
8,68,6,1,69.0
3,92,7,9,72.0
4,87,5,4,66.0
3,82,9,2,62.0
2,77,8,6,55.0
4,81,7,0,65.0
6,99,9,4,88.0
5,47,5,2,32.0
3,87,7,1,66.0
2,42,9,2,20.0
9,41,4,9,35.0
1,55,9,3,30.0
9,58,9,1,54.0
1,69,5,1,42.0
7,80,7,2,67.0
6,55,5,1,43.0
7,70,5,5,60.0
3,93,4,1,72.0
3,97,9,0,79.0
1,67,7,7,41.0
4,43,6,9,25.0
2,49,8,3,23.0
8,90,5,1,82.0
3,84,5,3,67.0
7,57,5,1,48.0
7,86,5,4,74.0
9,71,8,6,70.0
6,69,6,5,60.0
1,75,4,1,46.0
8,48,6,3,41.0
1,75,8,7,50.0
3,68,7,6,49.0
5,55,4,6,40.0
8,67,4,3,61.0
9,60,7,0,56.0
7,86,9,6,82.0
9,95,5,5,88.0
3,41,8,7,19.0
5,99,7,4,89.0
8,98,6,7,92.0
1,85,6,9,62.0
8,74,9,7,70.0
7,93,7,8,88.0
1,67,8,0,42.0
6,94,9,2,89.0
1,75,9,5,51.0
2,70,9,3,48.0
5,72,4,7,59.0
2,62,4,9,40.0
1,99,5,0,71.0
6,80,8,4,71.0
8,56,6,3,50.0
8,85,6,0,78.0
8,88,5,9,84.0
6,40,6,5,29.0
3,81,9,9,63.0
1,62,5,2,34.0
2,87,5,4,68.0
5,66,7,5,52.0
5,64,4,3,51.0
1,71,8,9,46.0
1,58,8,9,32.0
9,63,4,5,61.0
2,96,9,6,74.0
7,42,8,1,29.0
4,99,6,6,82.0
7,51,6,6,43.0
8,74,8,1,67.0
5,54,7,2,38.0
1,56,8,2,30.0
4,89,5,0,69.0
3,71,9,0,52.0
5,46,5,9,33.0
6,58,4,5,48.0
2,46,9,8,23.0
7,44,9,8,41.0
3,97,6,0,78.0
1,79,9,6,53.0
3,60,7,5,39.0
9,87,8,3,84.0
6,87,5,2,70.0
6,90,6,8,83.0
4,96,6,9,81.0
8,86,7,4,82.0
5,46,7,7,33.0
7,76,7,3,64.0
9,62,7,3,59.0
5,50,5,5,36.0
5,49,7,5,36.0
4,96,6,2,81.0
6,60,6,1,47.0
2,94,9,8,69.0
3,98,8,1,80.0
1,80,6,8,55.0
2,72,6,7,54.0
2,59,5,9,40.0
8,72,9,6,70.0
8,79,6,4,71.0
2,74,4,2,47.0
6,73,6,1,62.0
5,75,8,7,59.0
3,66,8,1,48.0
5,58,9,7,47.0
5,82,9,4,72.0
5,44,7,8,32.0
3,68,5,3,47.0
3,95,8,7,76.0
4,49,4,6,29.0
7,95,4,7,87.0
2,98,7,4,71.0
4,94,5,1,75.0
4,79,5,6,63.0
1,52,9,2,28.0
8,68,6,9,64.0
1,44,4,9,16.0
8,97,4,9,89.0
7,97,4,9,90.0
9,98,4,1,91.0
8,51,8,2,43.0
5,98,5,3,84.0
8,52,6,9,47.0
3,61,8,6,47.0
7,79,5,9,71.0
4,54,7,0,37.0
5,52,4,5,35.0
9,40,6,5,38.0
7,93,5,7,85.0
4,77,7,1,58.0
6,82,4,1,69.0
7,84,7,0,74.0
9,92,7,2,89.0
4,91,8,6,80.0
3,40,7,7,21.0
8,50,8,6,45.0
